,Tournament,Hand,Level,Street_id,Round,Pot,Card1,Card2,Card3,Card4,Card5,Seat_P0,Dealer_P0,Position_P0,Player_P0,PlayerName_P0,Stack_P0,SPR_P0,ActionOrder_P0,Action_P0,Bet_P0,Allin_P0,Showdown_1_P0,Showdown_2_P0,PlayerWins_P0,WinAmount_P0,Seat_P1,Dealer_P1,Position_P1,Player_P1,PlayerName_P1,Stack_P1,SPR_P1,ActionOrder_P1,Action_P1,Bet_P1,Allin_P1,Showdown_1_P1,Showdown_2_P1,PlayerWins_P1,WinAmount_P1,Seat_P2,Dealer_P2,Position_P2,Player_P2,PlayerName_P2,Stack_P2,SPR_P2,ActionOrder_P2,Action_P2,Bet_P2,Allin_P2,Showdown_1_P2,Showdown_2_P2,PlayerWins_P2,WinAmount_P2,Seat_P3,Dealer_P3,Position_P3,Player_P3,PlayerName_P3,Stack_P3,SPR_P3,ActionOrder_P3,Action_P3,Bet_P3,Allin_P3,Showdown_1_P3,Showdown_2_P3,PlayerWins_P3,WinAmount_P3,Seat_P4,Dealer_P4,Position_P4,Player_P4,PlayerName_P4,Stack_P4,SPR_P4,ActionOrder_P4,Action_P4,Bet_P4,Allin_P4,Showdown_1_P4,Showdown_2_P4,PlayerWins_P4,WinAmount_P4,Seat_P5,Dealer_P5,Position_P5,Player_P5,PlayerName_P5,Stack_P5,SPR_P5,ActionOrder_P5,Action_P5,Bet_P5,Allin_P5,Showdown_1_P5,Showdown_2_P5,PlayerWins_P5,WinAmount_P5,Seat_P6,Dealer_P6,Position_P6,Player_P6,PlayerName_P6,Stack_P6,SPR_P6,ActionOrder_P6,Action_P6,Bet_P6,Allin_P6,Showdown_1_P6,Showdown_2_P6,PlayerWins_P6,WinAmount_P6,Seat_P7,Dealer_P7,Position_P7,Player_P7,PlayerName_P7,Stack_P7,SPR_P7,ActionOrder_P7,Action_P7,Bet_P7,Allin_P7,Showdown_1_P7,Showdown_2_P7,PlayerWins_P7,WinAmount_P7
3863,MTT 250,2018656263,120000.0,1,2,1898872.0,Kd,Qd,3s,,,1.0,0.0,CO,0.0,tunec49,2356418.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,7z7z7z,2277505.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,sergeygogo,0.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,mixo33,8064472.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,mishanya401,3326635.75,,0.0,,,,,,,,6.0,0.0,MP1,5.0,alemarksar,0.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,5345751.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,lavinoopasno,4471727.0,,0.0,,,,,,,
3864,MTT 250,2018656263,120000.0,2,3,1898872.0,Kd,Qd,3s,2d,,1.0,0.0,CO,0.0,tunec49,2356418.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,7z7z7z,2277505.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,sergeygogo,0.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,mixo33,8064472.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,mishanya401,3326635.75,,0.0,,,,,,,,6.0,0.0,MP1,5.0,alemarksar,0.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,5345751.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,lavinoopasno,4471727.0,,0.0,,,,,,,
3865,MTT 250,2018656263,120000.0,3,4,1898872.0,Kd,Qd,3s,2d,7c,1.0,0.0,CO,0.0,tunec49,2356418.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,7z7z7z,2277505.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,sergeygogo,0.0,,0.0,,,,,,,,4.0,0.0,BB,3.0,mixo33,8064472.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,mishanya401,3326635.75,,0.0,,,,,,,,6.0,0.0,MP1,5.0,alemarksar,0.0,,0.0,,,,,,,,7.0,0.0,MP2,6.0,tatartatar1,5345751.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,lavinoopasno,4471727.0,,0.0,,,,,,,
3866,MTT 250,2018656263,120000.0,4,5,1898872.0,Kd,Qd,3s,2d,7c,1.0,0.0,CO,0.0,tunec49,2356418.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,7z7z7z,2277505.0,,0.0,,,,,,,,3.0,0.0,SB,2.0,sergeygogo,0.0,,,Shows Cards,,,Kc,Th,,,4.0,0.0,BB,3.0,mixo33,8064472.0,,0.0,,,,,,,,5.0,0.0,EP3,4.0,mishanya401,3326635.75,,0.0,,,,,,,,6.0,0.0,MP1,5.0,alemarksar,0.0,,,Shows Cards,,,Kh,Ks,1.0,1688888.0,7.0,0.0,MP2,6.0,tatartatar1,5345751.0,,0.0,,,,,,,,8.0,0.0,MP3,7.0,lavinoopasno,4471727.0,,0.0,,,,,,,
3867,MTT 250,2018656773,120000.0,0,0,0.0,,,,,,1.0,0.0,CO,0.0,tunec49,2356418.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,2.0,1.0,BTN,1.0,7z7z7z,2277505.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,0.0,SB,2.0,mixo33,8064472.5,0.0,1.0,Post SB,75000.0,0.0,,,,,5.0,0.0,BB,3.0,mishanya401,3326636.25,0.0,1.0,Post BB,135000.0,0.0,,,,,6.0,0.0,MP1,4.0,alemarksar,1898872.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,7.0,0.0,MP2,5.0,tatartatar1,5345751.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,8.0,0.0,MP3,6.0,lavinoopasno,4471727.0,0.0,1.0,Post Ante,15000.0,0.0,,,,
3868,MTT 250,2018656773,120000.0,0,1,285000.0,,,,,,1.0,0.0,CO,0.0,tunec49,2341418.0,8.22,4.0,Fold,0.0,0.0,,,,,2.0,1.0,BTN,1.0,7z7z7z,2262505.0,7.94,5.0,Fold,0.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,0.0,SB,2.0,mixo33,7989472.5,28.03,6.0,Fold,0.0,0.0,,,,,5.0,0.0,BB,3.0,mishanya401,3191636.25,11.2,7.0,Fold,0.0,0.0,,,,,6.0,0.0,MP1,4.0,alemarksar,1883872.0,6.61,1.0,Fold,0.0,0.0,,,,,7.0,0.0,MP2,5.0,tatartatar1,5330751.0,18.7,2.0,Fold,0.0,0.0,,,,,8.0,0.0,MP3,6.0,lavinoopasno,4471727.0,15.69,3.0,Raise,300000.0,0.0,,,,
3869,MTT 250,2018656773,120000.0,1,2,585000.0,,,,,,1.0,0.0,CO,0.0,tunec49,2341418.0,,0.0,,,,,,,,2.0,1.0,BTN,1.0,7z7z7z,2262505.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,SB,2.0,mixo33,7989472.5,,0.0,,,,,,,,5.0,0.0,BB,3.0,mishanya401,3191636.25,,0.0,,,,,,,,6.0,0.0,MP1,4.0,alemarksar,1883872.0,,0.0,,,,,,,,7.0,0.0,MP2,5.0,tatartatar1,5330751.0,,0.0,,,,,,,,8.0,0.0,MP3,6.0,lavinoopasno,4471727.0,,,Mucks Cards,,,,,1.0,405000.0
3870,MTT 250,2018657495,120000.0,0,0,0.0,,,,,,1.0,0.0,MP3,0.0,tunec49,2341418.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,2.0,0.0,CO,1.0,7z7z7z,2262505.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,BTN,2.0,mixo33,7989472.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,5.0,0.0,SB,3.0,mishanya401,3191635.75,0.0,1.0,Post SB,75000.0,0.0,,,,,6.0,0.0,BB,4.0,alemarksar,1883872.0,0.0,1.0,Post BB,135000.0,0.0,,,,,7.0,0.0,MP1,5.0,tatartatar1,5330751.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,8.0,0.0,MP2,6.0,lavinoopasno,4741727.0,0.0,1.0,Post Ante,15000.0,0.0,,,,
3871,MTT 250,2018657495,120000.0,0,1,285000.0,,,,,,1.0,0.0,MP3,0.0,tunec49,2326418.0,8.16,3.0,Raise,240000.0,0.0,,,,,2.0,0.0,CO,1.0,7z7z7z,2247505.0,7.89,4.0,Fold,0.0,0.0,,,,,,,,,,,,,,,,,,,,4.0,1.0,BTN,2.0,mixo33,7974472.0,27.98,5.0,Fold,0.0,0.0,,,,,5.0,0.0,SB,3.0,mishanya401,3116635.75,10.94,6.0,Fold,0.0,0.0,,,,,6.0,0.0,BB,4.0,alemarksar,1748872.0,6.14,7.0,Fold,0.0,0.0,,,,,7.0,0.0,MP1,5.0,tatartatar1,5315751.0,18.65,1.0,Fold,0.0,0.0,,,,,8.0,0.0,MP2,6.0,lavinoopasno,4741727.0,16.64,2.0,Fold,0.0,0.0,,,,
3872,MTT 250,2018657495,120000.0,1,2,525000.0,,,,,,1.0,0.0,MP3,0.0,tunec49,2086418.0,,,Mucks Cards,,,,,1.0,405000.0,2.0,0.0,CO,1.0,7z7z7z,2247505.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,4.0,1.0,BTN,2.0,mixo33,7974472.0,,0.0,,,,,,,,5.0,0.0,SB,3.0,mishanya401,3116635.75,,0.0,,,,,,,,6.0,0.0,BB,4.0,alemarksar,1748872.0,,0.0,,,,,,,,7.0,0.0,MP1,5.0,tatartatar1,5315751.0,,0.0,,,,,,,,8.0,0.0,MP2,6.0,lavinoopasno,4741727.0,,,,,,,,,
3873,MTT 250,2018658212,120000.0,0,0,0.0,,,,,,1.0,0.0,MP1,0.0,tunec49,2611418.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,2.0,0.0,MP2,1.0,7z7z7z,2247505.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,3.0,0.0,MP3,2.0,9262588101,7732074.0,0.0,1.0,Post Ante,15000.0,0.0,,,,,4.0,0.0,CO,3.0,mixo33,7974471.5,0.0,1.0,Post Ante,15000.0,0.0,,,,,5.0,1.0,BTN,4.0,mishanya401,3116636.25,0.0,1.0,Post Ante,15000.0,0.0,,,,,6.0,0.0,SB,5.0,alemarksar,1748872.0,0.0,1.0,Post SB,75000.0,0.0,,,,,7.0,0.0,BB,6.0,tatartatar1,5315751.0,0.0,1.0,Post BB,135000.0,0.0,,,,,8.0,0.0,EP3,7.0,lavinoopasno,4726727.0,0.0,1.0,Post Ante,15000.0,0.0,,,,
3874,MTT 250,2018658212,120000.0,0,1,300000.0,,,,,,1.0,0.0,MP1,0.0,tunec49,2596418.0,8.65,2.0,Fold,0.0,0.0,,,,,2.0,0.0,MP2,1.0,7z7z7z,2232505.0,7.44,3.0,Fold,0.0,0.0,,,,,3.0,0.0,MP3,2.0,9262588101,7717074.0,25.72,4.0,Raise,240000.0,0.0,,,,,4.0,0.0,CO,3.0,mixo33,7959471.5,26.53,5.0,Fold,0.0,0.0,,,,,5.0,1.0,BTN,4.0,mishanya401,3101636.25,10.34,6.0,Call,240000.0,0.0,,,,,6.0,0.0,SB,5.0,alemarksar,1673872.0,5.58,7.0,Fold,0.0,0.0,,,,,7.0,0.0,BB,6.0,tatartatar1,5180751.0,17.27,8.0,Call,120000.0,0.0,,,,,8.0,0.0,EP3,7.0,lavinoopasno,4711727.0,15.71,1.0,Fold,0.0,0.0,,,,
3875,MTT 250,2018658212,120000.0,1,2,900000.0,Jd,Ah,Ks,,,1.0,0.0,MP1,0.0,tunec49,2596418.0,,0.0,,,,,,,,2.0,0.0,MP2,1.0,7z7z7z,2232505.0,,0.0,,,,,,,,3.0,0.0,MP3,2.0,9262588101,7477074.0,8.31,2.0,Check,0.0,0.0,,,,,4.0,0.0,CO,3.0,mixo33,7959471.5,,0.0,,,,,,,,5.0,1.0,BTN,4.0,mishanya401,2861636.25,3.18,3.0,Bet,345000.0,0.0,,,,,6.0,0.0,SB,5.0,alemarksar,1673872.0,,0.0,,,,,,,,7.0,0.0,BB,6.0,tatartatar1,5060751.0,5.62,1.0,Check,0.0,0.0,,,,,8.0,0.0,EP3,7.0,lavinoopasno,4711727.0,,0.0,,,,,,,
3876,MTT 250,2018658212,120000.0,1,3,1245000.0,Jd,Ah,Ks,,,1.0,0.0,MP1,0.0,tunec49,2596418.0,,0.0,,,,,,,,2.0,0.0,MP2,1.0,7z7z7z,2232505.0,,0.0,,,,,,,,3.0,0.0,MP3,2.0,9262588101,7477074.0,6.01,2.0,Fold,0.0,0.0,,,,,4.0,0.0,CO,3.0,mixo33,7959471.5,,0.0,,,,,,,,5.0,1.0,BTN,4.0,mishanya401,2516636.25,,0.0,,,,,,,,6.0,0.0,SB,5.0,alemarksar,1673872.0,,0.0,,,,,,,,7.0,0.0,BB,6.0,tatartatar1,5060751.0,4.06,1.0,Fold,0.0,0.0,,,,,8.0,0.0,EP3,7.0,lavinoopasno,4711727.0,,0.0,,,,,,,
3877,MTT 250,2018658212,120000.0,2,4,1245000.0,Jd,Ah,Ks,,,1.0,0.0,MP1,0.0,tunec49,2596418.0,,0.0,,,,,,,,2.0,0.0,MP2,1.0,7z7z7z,2232505.0,,0.0,,,,,,,,3.0,0.0,MP3,2.0,9262588101,7477074.0,,0.0,,,,,,,,4.0,0.0,CO,3.0,mixo33,7959471.5,,0.0,,,,,,,,5.0,1.0,BTN,4.0,mishanya401,2516636.25,,,Mucks Cards,,,,,1.0,900000.0,6.0,0.0,SB,5.0,alemarksar,1673872.0,,0.0,,,,,,,,7.0,0.0,BB,6.0,tatartatar1,5060751.0,,0.0,,,,,,,,8.0,0.0,EP3,7.0,lavinoopasno,4711727.0,,0.0,,,,,,,
3878,MTT 250,2018659484,150000.0,0,0,0.0,,,,,,1.0,0.0,EP3,0.0,tunec49,2596418.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,2.0,0.0,MP1,1.0,7z7z7z,2232505.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,3.0,0.0,MP2,2.0,9262588101,7477074.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,4.0,0.0,MP3,3.0,mixo33,7959472.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,5.0,0.0,CO,4.0,mishanya401,3761635.75,0.0,1.0,Post Ante,20000.0,0.0,,,,,6.0,1.0,BTN,5.0,alemarksar,1673872.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,7.0,0.0,SB,6.0,tatartatar1,5060751.0,0.0,1.0,Post SB,95000.0,0.0,,,,,8.0,0.0,BB,7.0,lavinoopasno,4711727.0,0.0,1.0,Post BB,170000.0,0.0,,,,
3879,MTT 250,2018659484,150000.0,0,1,385000.0,,,,,,1.0,0.0,EP3,0.0,tunec49,2576418.0,6.69,1.0,Fold,0.0,0.0,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,5.75,2.0,Fold,0.0,0.0,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,19.37,3.0,Fold,0.0,0.0,,,,,4.0,0.0,MP3,3.0,mixo33,7939472.0,20.62,4.0,Raise,300000.0,0.0,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,9.72,5.0,Fold,0.0,0.0,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,4.3,6.0,Fold,0.0,0.0,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,12.9,7.0,Fold,0.0,0.0,,,,,8.0,0.0,BB,7.0,lavinoopasno,4541727.0,11.8,8.0,Call,150000.0,0.0,,,,
3880,MTT 250,2018659484,150000.0,1,2,835000.0,6s,Qd,2c,,,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,7639472.0,9.15,2.0,Bet,450000.0,0.0,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,4391727.0,5.26,1.0,Check,0.0,0.0,,,,
3881,MTT 250,2018659484,150000.0,1,3,1285000.0,6s,Qd,2c,,,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,7189472.0,,0.0,,,,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,4391727.0,3.42,1.0,Call,450000.0,0.0,,,,
3882,MTT 250,2018659484,150000.0,2,4,1735000.0,6s,Qd,2c,3d,,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,7189472.0,4.14,2.0,Check,0.0,0.0,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,3941727.0,2.27,1.0,Check,0.0,0.0,,,,
3883,MTT 250,2018659484,150000.0,3,5,1735000.0,6s,Qd,2c,3d,4d,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,7189472.0,4.14,2.0,Bet,1156667.0,0.0,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,3941727.0,2.27,1.0,Check,0.0,0.0,,,,
3884,MTT 250,2018659484,150000.0,3,6,2891667.0,6s,Qd,2c,3d,4d,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,6032805.0,,0.0,,,,,,,,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,3941727.0,1.36,1.0,Fold,0.0,0.0,,,,
3885,MTT 250,2018659484,150000.0,4,7,2891667.0,6s,Qd,2c,3d,4d,1.0,0.0,EP3,0.0,tunec49,2576418.0,,0.0,,,,,,,,2.0,0.0,MP1,1.0,7z7z7z,2212505.0,,0.0,,,,,,,,3.0,0.0,MP2,2.0,9262588101,7457074.0,,0.0,,,,,,,,4.0,0.0,MP3,3.0,mixo33,6032805.0,,,Mucks Cards,,,,,1.0,1735000.0,5.0,0.0,CO,4.0,mishanya401,3741635.75,,0.0,,,,,,,,6.0,1.0,BTN,5.0,alemarksar,1653872.0,,0.0,,,,,,,,7.0,0.0,SB,6.0,tatartatar1,4965751.0,,0.0,,,,,,,,8.0,0.0,BB,7.0,lavinoopasno,3941727.0,,0.0,,,,,,,
3886,MTT 250,2018661265,150000.0,0,0,0.0,,,,,,1.0,0.0,BB,0.0,tunec49,2576418.0,0.0,1.0,Post BB,170000.0,0.0,,,,,2.0,0.0,EP3,1.0,7z7z7z,2212505.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,3.0,0.0,MP1,2.0,9262588101,7457074.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,4.0,0.0,MP2,3.0,mixo33,8924472.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,5.0,0.0,MP3,4.0,mishanya401,3741635.75,0.0,1.0,Post Ante,20000.0,0.0,,,,,6.0,0.0,CO,5.0,alemarksar,1653872.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,7.0,1.0,BTN,6.0,tatartatar1,4965751.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,8.0,0.0,SB,7.0,lavinoopasno,3941727.0,0.0,1.0,Post SB,95000.0,0.0,,,,
3887,MTT 250,2018661265,150000.0,0,1,385000.0,,,,,,1.0,0.0,BB,0.0,tunec49,2406418.0,6.25,8.0,Fold,0.0,0.0,,,,,2.0,0.0,EP3,1.0,7z7z7z,2192505.0,5.69,1.0,Fold,0.0,0.0,,,,,3.0,0.0,MP1,2.0,9262588101,7437074.0,19.32,2.0,Fold,0.0,0.0,,,,,4.0,0.0,MP2,3.0,mixo33,8904472.0,23.13,3.0,Raise,300000.0,0.0,,,,,5.0,0.0,MP3,4.0,mishanya401,3721635.75,9.67,4.0,Fold,0.0,0.0,,,,,6.0,0.0,CO,5.0,alemarksar,1633872.0,4.24,5.0,Fold,0.0,0.0,,,,,7.0,1.0,BTN,6.0,tatartatar1,4945751.0,12.85,6.0,Call,300000.0,0.0,,,,,8.0,0.0,SB,7.0,lavinoopasno,3846727.0,9.99,7.0,Fold,0.0,0.0,,,,
3888,MTT 250,2018661265,150000.0,1,2,985000.0,7h,7s,Qh,,,1.0,0.0,BB,0.0,tunec49,2406418.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,7z7z7z,2192505.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,9262588101,7437074.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,mixo33,8604472.0,8.74,1.0,Bet,300000.0,0.0,,,,,5.0,0.0,MP3,4.0,mishanya401,3721635.75,,0.0,,,,,,,,6.0,0.0,CO,5.0,alemarksar,1633872.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,tatartatar1,4645751.0,4.72,2.0,Call,300000.0,0.0,,,,,8.0,0.0,SB,7.0,lavinoopasno,3846727.0,,0.0,,,,,,,
3889,MTT 250,2018661265,150000.0,2,3,1585000.0,7h,7s,Qh,4d,,1.0,0.0,BB,0.0,tunec49,2406418.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,7z7z7z,2192505.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,9262588101,7437074.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,mixo33,8304472.0,5.24,1.0,Check,0.0,0.0,,,,,5.0,0.0,MP3,4.0,mishanya401,3721635.75,,0.0,,,,,,,,6.0,0.0,CO,5.0,alemarksar,1633872.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,tatartatar1,4345751.0,2.74,2.0,Bet,553633.0,0.0,,,,,8.0,0.0,SB,7.0,lavinoopasno,3846727.0,,0.0,,,,,,,
3890,MTT 250,2018661265,150000.0,2,4,2138633.0,7h,7s,Qh,4d,,1.0,0.0,BB,0.0,tunec49,2406418.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,7z7z7z,2192505.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,9262588101,7437074.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,mixo33,8304472.0,3.88,1.0,Fold,0.0,0.0,,,,,5.0,0.0,MP3,4.0,mishanya401,3721635.75,,0.0,,,,,,,,6.0,0.0,CO,5.0,alemarksar,1633872.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,tatartatar1,3792118.0,,0.0,,,,,,,,8.0,0.0,SB,7.0,lavinoopasno,3846727.0,,0.0,,,,,,,
3891,MTT 250,2018661265,150000.0,3,5,2138633.0,7h,7s,Qh,4d,,1.0,0.0,BB,0.0,tunec49,2406418.0,,0.0,,,,,,,,2.0,0.0,EP3,1.0,7z7z7z,2192505.0,,0.0,,,,,,,,3.0,0.0,MP1,2.0,9262588101,7437074.0,,0.0,,,,,,,,4.0,0.0,MP2,3.0,mixo33,8304472.0,,0.0,,,,,,,,5.0,0.0,MP3,4.0,mishanya401,3721635.75,,0.0,,,,,,,,6.0,0.0,CO,5.0,alemarksar,1633872.0,,0.0,,,,,,,,7.0,1.0,BTN,6.0,tatartatar1,3792118.0,,,Mucks Cards,,,,,1.0,1585000.0,8.0,0.0,SB,7.0,lavinoopasno,3846727.0,,0.0,,,,,,,
3892,MTT 250,2018662668,150000.0,0,0,0.0,,,,,,1.0,0.0,SB,0.0,tunec49,2406418.0,0.0,1.0,Post SB,95000.0,0.0,,,,,2.0,0.0,BB,1.0,7z7z7z,2192505.0,0.0,1.0,Post BB,170000.0,0.0,,,,,3.0,0.0,EP3,2.0,9262588101,7437074.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,4.0,0.0,MP1,3.0,mixo33,8304472.5,0.0,1.0,Post Ante,20000.0,0.0,,,,,5.0,0.0,MP2,4.0,mishanya401,3721635.75,0.0,1.0,Post Ante,20000.0,0.0,,,,,6.0,0.0,MP3,5.0,alemarksar,1633872.0,0.0,1.0,Post Ante,20000.0,0.0,,,,,7.0,0.0,CO,6.0,tatartatar1,5930750.5,0.0,1.0,Post Ante,20000.0,0.0,,,,,8.0,1.0,BTN,7.0,lavinoopasno,3846727.0,0.0,1.0,Post Ante,20000.0,0.0,,,,
3893,MTT 250,2018662668,150000.0,0,1,385000.0,,,,,,1.0,0.0,SB,0.0,tunec49,2311418.0,6.0,7.0,Fold,0.0,0.0,,,,,2.0,0.0,BB,1.0,7z7z7z,2022505.0,5.25,8.0,Fold,0.0,0.0,,,,,3.0,0.0,EP3,2.0,9262588101,7417074.0,19.27,1.0,Fold,0.0,0.0,,,,,4.0,0.0,MP1,3.0,mixo33,8284472.5,21.52,2.0,Fold,0.0,0.0,,,,,5.0,0.0,MP2,4.0,mishanya401,3701635.75,9.61,3.0,Fold,0.0,0.0,,,,,6.0,0.0,MP3,5.0,alemarksar,1613872.0,4.19,4.0,Raise,1613872.0,1.0,,,,,7.0,0.0,CO,6.0,tatartatar1,5910750.5,15.35,5.0,Fold,0.0,0.0,,,,,8.0,1.0,BTN,7.0,lavinoopasno,3826727.0,9.94,6.0,Fold,0.0,0.0,,,,
3894,MTT 250,2018662668,150000.0,1,2,1998872.0,,,,,,1.0,0.0,SB,0.0,tunec49,2311418.0,,0.0,,,,,,,,2.0,0.0,BB,1.0,7z7z7z,2022505.0,,0.0,,,,,,,,3.0,0.0,EP3,2.0,9262588101,7417074.0,,0.0,,,,,,,,4.0,0.0,MP1,3.0,mixo33,8284472.5,,0.0,,,,,,,,5.0,0.0,MP2,4.0,mishanya401,3701635.75,,0.0,,,,,,,,6.0,0.0,MP3,5.0,alemarksar,0.0,,,Mucks Cards,,,,,1.0,535000.0,7.0,0.0,CO,6.0,tatartatar1,5910750.5,,0.0,,,,,,,,8.0,1.0,BTN,7.0,lavinoopasno,3826727.0,,0.0,,,,,,,
